customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7916,Female,1,Yes,No,48,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,One year,No,Mailed check,69.17,3320.16,No
7917,Male,1,Yes,No,12,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,102.51,1230.12,No
7918,Male,0,No,Yes,70,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),92.91,6503.7,No
7919,Female,1,No,Yes,61,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),115.62,7052.82,Yes
7920,Male,1,Yes,Yes,34,No,No phone service,No,No internet service,Yes,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),41.06,1396.04,No
7921,Male,0,Yes,No,45,No,No,DSL,No,No internet service,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),30.3,1363.5,Yes
7922,Female,0,Yes,Yes,60,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),79.0,4740.0,Yes
7923,Male,0,No,No,65,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),63.26,4111.9,No
7924,Male,0,Yes,Yes,71,No,No phone service,DSL,No internet service,No,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),53.18,3775.78,Yes
7925,Male,0,No,Yes,13,Yes,No,DSL,No internet service,No internet service,No,No internet service,No internet service,No,One year,Yes,Electronic check,97.53,1267.89,No
7926,Female,1,No,No,48,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No internet service,One year,No,Mailed check,74.89,3594.72,Yes
7927,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.16,2555.84,No
7928,Female,0,No,No,58,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,73.78,4279.24,Yes
7929,Male,0,No,Yes,70,No,No phone service,No,No internet service,Yes,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),113.26,7928.2,No
7930,Female,0,Yes,Yes,61,No,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,46.19,2817.59,Yes
7931,Male,0,No,Yes,26,Yes,No,No,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,65.2,1695.2,Yes
7932,Male,0,No,Yes,39,No,Yes,No,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),48.78,1902.42,No
7933,Male,0,Yes,No,58,Yes,Yes,No,Yes,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),77.55,4497.9,Yes
7934,Female,0,Yes,Yes,27,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),110.19,2975.13,No
7935,Female,1,No,No,40,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,One year,No,Mailed check,85.25,3410.0,No
7936,Female,1,Yes,Yes,31,No,Yes,DSL,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.44,1222.64,Yes
7937,Female,1,Yes,No,3,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),32.92,98.76,No
7938,Male,0,Yes,No,15,No,Yes,No,No,Yes,Yes,No internet service,No,Yes,One year,No,Mailed check,23.51,352.65,Yes
7939,Female,0,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,104.07,5619.78,Yes
7940,Male,0,No,Yes,70,No,Yes,DSL,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.16,4701.2,No
7941,Female,1,Yes,No,11,No,Yes,DSL,No internet service,Yes,No,No internet service,No,No internet service,One year,Yes,Mailed check,62.27,684.97,No
7942,Female,0,Yes,Yes,30,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),46.41,1392.3,Yes
7943,Female,0,No,No,35,Yes,No,No,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),63.01,2205.35,No
7944,Male,0,No,Yes,43,Yes,No,No,No,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,55.24,2375.32,No
7945,Male,1,Yes,Yes,61,Yes,Yes,No,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,94.37,5756.57,No
7946,Male,1,No,Yes,40,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),90.69,3627.6,Yes
7947,Male,0,No,Yes,42,No,No,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,64.6,2713.2,Yes
7948,Male,1,Yes,Yes,42,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,No,Two year,No,Mailed check,85.38,3585.96,Yes
7949,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,Two year,No,Electronic check,78.93,236.79,Yes
7950,Male,0,No,Yes,21,No,Yes,DSL,No,No,Yes,No internet service,No,Yes,Two year,Yes,Credit card (automatic),84.1,1766.1,No
7951,Male,1,No,No,53,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),95.94,5084.82,Yes
7952,Male,1,No,No,44,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,29.19,1284.36,No
7953,Male,1,Yes,No,46,No,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,No,Mailed check,103.19,4746.74,No
7954,Female,1,Yes,Yes,37,No,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),48.27,1785.99,No
7955,Male,0,Yes,No,38,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,58.16,2210.08,Yes
7956,Female,0,Yes,No,38,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),47.66,1811.08,No
7957,Female,1,No,No,11,No,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,102.68,1129.48,No
7958,Female,1,Yes,No,45,Yes,Yes,DSL,No internet service,No,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),106.98,4814.1,No
7959,Male,0,Yes,No,64,No,Yes,No,No,No internet service,No,No,Yes,No internet service,One year,No,Mailed check,34.05,2179.2,Yes
7960,Female,0,No,No,44,No,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),72.2,3176.8,No
7961,Male,0,Yes,Yes,62,No,No phone service,DSL,No internet service,No internet service,No,No,Yes,No,One year,No,Bank transfer (automatic),58.18,3607.16,Yes
7962,Male,0,No,No,61,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),38.2,2330.2,No
7963,Male,1,Yes,No,12,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,75.66,907.92,No
7964,Male,1,No,Yes,9,Yes,Yes,No,No,No,No internet service,No,No,Yes,One year,No,Credit card (automatic),56.56,509.04,Yes
7965,Male,1,No,No,67,No,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),91.56,6134.52,Yes
7966,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,103.63,207.26,No
7967,Female,0,Yes,Yes,8,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.35,170.8,No
7968,Male,1,No,No,43,No,Yes,No,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,74.77,3215.11,No
7969,Female,1,Yes,No,18,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),78.09,1405.62,No
7970,Male,1,Yes,Yes,52,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),51.81,2694.12,No
7971,Female,0,Yes,Yes,39,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),100.28,3910.92,Yes
7972,Female,1,Yes,Yes,31,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),110.96,3439.76,Yes
7973,Female,0,Yes,Yes,14,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No,Yes,Two year,No,Electronic check,96.42,1349.88,Yes
7974,Female,1,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,72.74,4655.36,Yes
7975,Female,1,No,Yes,44,Yes,No,No,Yes,No,Yes,No internet service,Yes,No,One year,Yes,Mailed check,21.12,929.28,Yes
7976,Male,1,No,Yes,60,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.19,3731.4,Yes
7977,Male,0,Yes,Yes,2,No,Yes,DSL,Yes,No,No,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),89.38,178.76,Yes
7978,Female,0,Yes,No,32,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,35.94,1150.08,Yes
7979,Male,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,97.58,3512.88,Yes
7980,Female,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,81.35,4474.25,No
7981,Male,0,Yes,No,63,No,No phone service,DSL,No,Yes,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),53.16,3349.08,No
7982,Female,0,No,No,69,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),104.85,7234.65,Yes
7983,Female,1,No,Yes,40,No,No,No,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),84.31,3372.4,Yes
7984,Female,0,Yes,Yes,24,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No,One year,Yes,Mailed check,50.35,1208.4,No
7985,Male,1,Yes,Yes,58,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),39.73,2304.34,Yes
7986,Male,0,No,No,28,No,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No,One year,Yes,Electronic check,35.69,999.32,No
7987,Female,1,Yes,No,62,Yes,No phone service,No,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),118.67,7357.54,No
7988,Female,1,Yes,Yes,25,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,Two year,Yes,Mailed check,106.89,2672.25,No
7989,Male,0,Yes,Yes,7,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.82,621.74,No
7990,Male,1,No,Yes,38,No,No phone service,No,Yes,No,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),67.06,2548.28,Yes
7991,Male,0,No,No,71,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,No,One year,Yes,Bank transfer (automatic),104.81,7441.51,Yes
7992,Male,0,Yes,Yes,45,No,No,No,No,No,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,90.32,4064.4,Yes
7993,Male,0,No,Yes,32,No,No phone service,No,No,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,75.72,2423.04,No
7994,Female,0,No,No,32,No,No,No,No,No,No,No,No internet service,Yes,Two year,No,Electronic check,97.99,3135.68,Yes
7995,Male,1,Yes,Yes,1,Yes,No phone service,No,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.92,31.92,No
7996,Female,0,No,No,45,No,No,No,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),107.44,4834.8,No
7997,Female,1,No,No,64,Yes,Yes,No,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Mailed check,32.79,2098.56,No
7998,Male,1,No,Yes,68,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),110.43,7509.24,No
7999,Male,1,No,No,7,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,41.98,293.86,Yes
8000,Female,0,No,No,38,No,No,DSL,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,58.83,2235.54,No
8001,Male,1,No,Yes,70,No,Yes,No,No,No internet service,No,No,No,No,One year,Yes,Bank transfer (automatic),96.01,6720.7,No
8002,Female,0,Yes,No,53,No,Yes,No,No,No,No internet service,Yes,No,No,Two year,Yes,Mailed check,31.37,1662.61,No
8003,Male,1,Yes,No,30,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,117.47,3524.1,No
8004,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,No,One year,No,Mailed check,94.91,2088.02,No
8005,Male,0,No,Yes,58,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,46.05,2670.9,No
8006,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,One year,No,Mailed check,108.76,5981.8,No
8007,Male,0,No,Yes,46,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No internet service,No,Two year,Yes,Mailed check,24.15,1110.9,Yes
8008,Female,1,No,Yes,26,Yes,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,Two year,No,Credit card (automatic),21.09,548.34,Yes
8009,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),52.37,3351.68,No
8010,Female,0,No,No,9,Yes,No phone service,No,No,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,30.15,271.35,Yes
8011,Male,1,Yes,No,15,No,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),101.99,1529.85,Yes
8012,Female,0,No,No,19,No,No phone service,No,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),58.45,1110.55,No
8013,Female,0,Yes,No,16,No,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.96,1311.36,No
8014,Female,1,Yes,Yes,25,No,No phone service,No,No,No internet service,No internet service,No,Yes,No internet service,Two year,No,Credit card (automatic),102.29,2557.25,Yes
8015,Female,0,Yes,Yes,51,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.3,1800.3,Yes
8016,Female,0,Yes,Yes,46,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),117.37,5399.02,No
8017,Female,0,No,Yes,7,Yes,No phone service,No,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,85.15,596.05,No
8018,Male,0,Yes,No,34,No,No phone service,DSL,Yes,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),26.54,902.36,Yes
8019,Female,0,No,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),74.03,4293.74,No
8020,Female,1,Yes,Yes,23,No,No,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.09,2463.07,No
8021,Female,1,Yes,No,23,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),109.79,2525.17,Yes
8022,Male,1,Yes,No,17,No,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Two year,No,Credit card (automatic),94.78,1611.26,Yes
8023,Male,0,No,Yes,13,Yes,No,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),117.22,1523.86,No
8024,Male,0,Yes,No,27,No,No,DSL,No internet service,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,69.9,1887.3,Yes
8025,Female,0,Yes,No,66,No,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,Yes,One year,Yes,Electronic check,60.31,3980.46,No
8026,Male,0,No,Yes,30,No,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,42.09,1262.7,Yes
8027,Male,0,Yes,No,4,No,No phone service,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),65.75,263.0,No
8028,Female,0,No,Yes,67,No,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,105.73,7083.91,Yes
8029,Female,1,Yes,No,14,Yes,No,No,Yes,No internet service,Yes,No,No,Yes,Two year,No,Credit card (automatic),25.44,356.16,Yes
8030,Male,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,One year,Yes,Mailed check,42.4,466.4,No
8031,Female,1,Yes,No,40,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),117.16,4686.4,Yes
8032,Female,0,No,No,3,Yes,No,No,Yes,Yes,No internet service,No internet service,No,No,One year,No,Electronic check,99.04,297.12,No
8033,Female,1,Yes,Yes,1,No,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,47.84,47.84,No
8034,Female,0,Yes,No,9,No,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),103.83,934.47,Yes
8035,Male,1,Yes,Yes,1,No,No,Fiber optic,No internet service,No,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),34.43,34.43,No
8036,Female,1,No,Yes,16,No,No phone service,No,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,86.68,1386.88,Yes
8037,Male,0,No,No,72,Yes,Yes,No,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.93,2874.96,Yes
8038,Male,0,No,No,46,No,No,DSL,No,No internet service,No,No,No,Yes,One year,No,Mailed check,73.1,3362.6,Yes
8039,Male,1,No,Yes,10,No,Yes,DSL,Yes,No,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,83.19,831.9,No
8040,Male,0,No,No,33,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,Yes,One year,No,Electronic check,93.36,3080.88,No
8041,Female,0,No,No,41,No,Yes,No,Yes,No internet service,No,No internet service,No,Yes,One year,Yes,Mailed check,110.68,4537.88,Yes
8042,Female,0,Yes,Yes,51,No,Yes,No,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.35,5066.85,No
8043,Female,1,Yes,No,22,Yes,Yes,No,Yes,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,49.82,1096.04,Yes
8044,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),104.31,1668.96,No
8045,Male,1,Yes,No,62,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),26.27,1628.74,Yes
8046,Male,1,Yes,No,53,No,No,DSL,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),93.64,4962.92,No
8047,Female,0,No,No,14,No,Yes,DSL,No,No internet service,No,No,No internet service,No internet service,Two year,Yes,Mailed check,68.33,956.62,Yes
8048,Male,1,No,No,59,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,63.96,3773.64,No
8049,Female,0,No,No,26,No,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Two year,No,Credit card (automatic),90.05,2341.3,No
8050,Female,0,Yes,No,44,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,One year,No,Mailed check,26.06,1146.64,No
8051,Female,1,No,Yes,20,No,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),107.3,2146.0,No
8052,Female,1,Yes,Yes,5,No,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,45.9,229.5,Yes
8053,Male,1,No,No,65,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),101.42,6592.3,No
8054,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,52.27,574.97,Yes
8055,Male,1,No,Yes,47,No,Yes,No,No internet service,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),93.4,4389.8,Yes
8056,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,111.93,1119.3,Yes
8057,Male,1,No,Yes,61,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),89.13,5436.93,Yes
8058,Male,0,Yes,No,45,Yes,No phone service,No,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),43.48,1956.6,No
8059,Female,0,No,No,47,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No,One year,No,Bank transfer (automatic),89.99,4229.53,No
8060,Female,1,Yes,No,34,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),90.0,3060.0,No
8061,Female,1,Yes,Yes,13,No,No,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,112.44,1461.72,Yes
8062,Male,1,Yes,Yes,23,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),45.63,1049.49,Yes
8063,Female,1,Yes,No,36,Yes,No phone service,DSL,Yes,No internet service,No,No,Yes,No,Two year,Yes,Mailed check,116.94,4209.84,No
8064,Female,1,No,Yes,63,No,No phone service,No,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,88.52,5576.76,No
8065,Male,0,No,No,47,Yes,No phone service,No,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,51.83,2436.01,Yes
8066,Female,0,No,No,66,No,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),70.98,4684.68,Yes
8067,Male,0,Yes,Yes,14,Yes,No phone service,DSL,No,No,Yes,No internet service,No,No,One year,Yes,Bank transfer (automatic),96.18,1346.52,No
8068,Female,1,No,No,53,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,24.74,1311.22,No
8069,Male,1,Yes,Yes,66,No,No phone service,DSL,No,No,No,No internet service,Yes,No,Two year,No,Credit card (automatic),53.62,3538.92,No
8070,Male,0,No,Yes,49,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),108.69,5325.81,Yes
8071,Female,1,Yes,No,16,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,30.69,491.04,No
8072,Male,1,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),72.8,4950.4,Yes
8073,Female,1,Yes,Yes,43,Yes,No,No,Yes,Yes,No,Yes,No internet service,No internet service,Two year,No,Electronic check,77.56,3335.08,Yes
8074,Female,0,Yes,No,65,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Credit card (automatic),48.7,3165.5,Yes
8075,Male,1,No,Yes,9,No,Yes,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),60.43,543.87,Yes
8076,Female,0,No,No,21,No,No,No,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,111.02,2331.42,Yes
8077,Male,1,No,Yes,43,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,26.04,1119.72,No
8078,Male,1,Yes,Yes,66,No,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,Two year,Yes,Mailed check,36.14,2385.24,Yes
8079,Male,0,Yes,No,4,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,110.12,440.48,Yes
8080,Male,1,Yes,No,7,Yes,No phone service,No,No,No,Yes,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),37.93,265.51,No
8081,Male,1,No,Yes,58,Yes,No,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,No,Electronic check,37.43,2170.94,Yes
8082,Male,1,Yes,Yes,4,No,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Two year,No,Electronic check,78.45,313.8,No
8083,Male,0,No,Yes,20,No,No,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,118.44,2368.8,Yes
8084,Male,1,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,64.7,2264.5,No
8085,Female,1,No,No,59,No,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.24,4262.16,No
8086,Female,1,Yes,No,45,No,No,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),102.64,4618.8,No
8087,Male,1,Yes,No,14,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),89.64,1254.96,Yes
8088,Female,1,No,Yes,22,Yes,Yes,DSL,No internet service,No,No,No,Yes,No internet service,Two year,Yes,Mailed check,119.6,2631.2,No
8089,Female,0,Yes,No,48,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No,Two year,No,Credit card (automatic),81.27,3900.96,No
8090,Female,0,Yes,Yes,30,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,61.97,1859.1,Yes
8091,Female,1,No,Yes,29,Yes,No phone service,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,53.36,1547.44,Yes
8092,Female,1,Yes,No,36,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),118.75,4275.0,Yes
8093,Female,0,No,No,42,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),100.84,4235.28,Yes
8094,Male,1,No,Yes,29,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,101.97,2957.13,No
8095,Female,1,Yes,Yes,7,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,39.44,276.08,No
